year,state,republican,democrat,libertarian,margin,score,cs,ws,fs,rs
2016,illinois,0.387617531,0.558253667,0.03785765,0.170636136,0.47783888888888887,0.5033333333333333,0.45508333333333334,0.475,NA
2016,indiana,0.569400334,0.377748397,0.048992708,-0.191651937,0.5430277777777778,0.6024305555555556,0.49994444444444447,0.5208333333333334,NA
2016,iowa,0.511620613,0.417525134,0.03780452,-0.09409547899999993,0.5195324074074075,0.5729166666666666,0.46497916666666667,0.5729166666666666,NA
2016,kansas,0.566545818,0.360523707,0.046779725,-0.206022111,0.5164831649831649,0.5606060606060606,0.49368181818181817,0.45075757575757575,NA
2016,kentucky,0.625196386,0.326821883,0.027935467,-0.29837450300000007,0.5045511111111112,0.5425170068027211,0.47885714285714287,0.51,NA
2016,louisiana,0.580886847,0.384495661,0.0187173,-0.19639118600000005,0.5327407407407407,0.6055555555555555,0.47844444444444445,0.5113636363636364,NA
2016,maine,0.434766781,0.463452141,0.049365714,0.028685359999999993,0.4827,0.475,0.4754,0.55,NA
2016,maryland,0.339093047,0.603257442,0.028620006,0.264164395,0.47022739018087856,0.5145348837209303,0.45099418604651165,0.38953488372093026,NA
2016,massachusetts,0.322862028,0.590500651,0.040847976,0.267638623,0.4203781055900621,0.41620879120879123,0.4257619047619048,0.42391304347826086,NA
2016,michigan,0.474975642,0.47274531,0.035867017,-0.0022303320000000015,0.4968869047619048,0.5580065359477124,0.45397712418300656,0.49264705882352944,NA
2016,minnesota,0.449251931,0.46445034,0.038363451,0.015198409000000024,0.4807777777777778,0.5059523809523809,0.45996825396825397,0.48412698412698413,NA
2016,mississippi,0.579410381,0.401147883,0.011936095,-0.178262498,0.6200412698412698,0.7892857142857143,0.5049,0.5071428571428571,NA
2016,missouri,0.567723478,0.381352308,0.03466454,-0.18637117000000003,0.48967333333333335,0.49,0.49108,0.475,NA
2016,montana,0.564661919,0.359352188,0.056694694,-0.20530973099999994,0.5678641975308643,0.5833333333333334,0.5748333333333333,0.4722222222222222,NA
2016,nebraska,0.587473511,0.336987564,0.046132142,-0.250485947,0.48993333333333333,0.6166666666666667,0.39986666666666665,0.43333333333333335,NA
2016,nevada,0.455006953,0.479178237,0.033218854,0.024171284000000015,0.4618333333333333,0.4444444444444444,0.4653333333333333,0.5138888888888888,NA
2016,new hampshire,0.46458667,0.468262627,0.041350484,0.0036759570000000075,0.35347222222222224,0.2932692307692308,0.3964506172839506,0.37962962962962965,NA
2016,new jersey,0.413503867,0.554530844,0.018708348,0.14102697699999994,0.458164705882353,0.49264705882352944,0.42959411764705885,0.47058823529411764,NA
2016,new mexico,0.400425143,0.482556472,0.093372449,0.08213132900000003,0.4626904761904762,0.4791666666666667,0.4341666666666667,0.5333333333333333,NA
2016,new york,0.323906023,0.561361426,NA,0.23745540300000006,0.44788271604938273,0.4599867724867725,0.427056,0.4861111111111111,NA
2016,north carolina,0.498280947,0.461728662,0.027443687,-0.03655228499999996,0.5228718998015873,0.6136067708333334,0.45295703125000003,0.5,NA
2016,north dakota,0.629556278,0.272267395,0.062243002,-0.357288883,0.5571999999999999,0.6,0.5544,0.4,NA
